Date,Open,High,Low,Close,Adj Close,Volume,Open_SMA_5,Open_SMA_10,Open_SMA_20,Open_SMA_60,Open_SMA_120,Close_SMA_5,Close_SMA_10,Close_SMA_20,Close_SMA_60,Close_SMA_120,High_SMA_5,High_SMA_10,High_SMA_20,High_SMA_60,High_SMA_120,Low_SMA_5,Low_SMA_10,Low_SMA_20,Low_SMA_60,Low_SMA_120,Volume_SMA_5,Volume_SMA_10,Volume_SMA_20,Volume_SMA_60,Volume_SMA_120,RSI_14,MACD,BB_Middle,BB_Upper,BB_Lower,OBV,Dividends,Splits,Interest_Rate,Inflation_Rate,Consumer_Sentiment
2021-03-17,51.25,51.619998931884766,51.150001525878906,51.2400016784668,46.10970687866211,17502700,50.99000015258789,50.968000411987305,50.57700023651123,50.600666745503744,50.90333334604899,50.94600067138672,50.94000015258789,50.56500015258789,50.56016674041748,50.86958338419596,51.273999786376955,51.441000366210936,51.09500026702881,51.00716673533122,51.31741654078166,50.73400115966797,50.5890007019043,50.19350032806396,50.19133345286051,50.47783349355062,16029020.0,19299150.0,17282955.0,18278498.333333332,16634391.666666666,57.16201455102178,0.281107193052506,50.56500015258789,51.83023551410234,49.29976479107344,-100609900.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-18,51.060001373291016,51.189998626708984,50.4900016784668,50.56999969482422,45.50678634643555,18007300,50.92000045776367,51.04300041198731,50.62200031280518,50.56700007120768,50.92708336512248,50.88400039672852,51.003000259399414,50.555000114440915,50.50733337402344,50.88516670862834,51.225999450683595,51.45100021362305,51.1120002746582,50.96300004323324,51.33483320871989,50.67000122070313,50.6760009765625,50.216500473022464,50.15583349863688,50.50225016276042,16146940.0,18896240.0,17545965.0,17987285.0,16644551.666666666,61.35056817652414,0.240072775833454,50.555000114440915,51.816569506751264,49.293430722130566,-118617200.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-19,50.459999084472656,51.08000183105469,50.16999816894531,50.810001373291016,45.72276306152344,67845700,50.89400024414063,51.08400039672851,50.60550022125244,50.53000005086263,50.945916684468585,50.97400054931641,51.005000305175784,50.59000015258789,50.47400004069011,50.90258337656657,51.305999755859375,51.46400032043457,51.1245002746582,50.931000073750816,51.35416657129924,50.6640007019043,50.70300064086914,50.22650032043457,50.125666809082034,50.52050015131633,26196360.0,23549730.0,20139810.0,18869270.0,17104904.166666668,57.233706413728065,0.22433286460410073,50.59000015258789,51.83835893663723,49.34164136853855,-50771500.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-22,50.31999969482422,51.08000183105469,50.31999969482422,51.0,45.893733978271484,17911400,50.85800018310547,50.969000244140624,50.6290002822876,50.48850002288818,50.95433333714803,50.96800079345703,50.941000366210936,50.60850009918213,50.44466673533122,50.91691672007243,51.29800033569336,51.32300033569336,51.13450031280517,50.89600009918213,51.36558326085409,50.63400039672852,50.619000625610354,50.25900039672852,50.0911668141683,50.53033348719279,27096260.0,22832380.0,20316835.0,19006301.666666668,17160701.666666668,57.16561863710802,0.22460111104673075,50.60850009918213,51.87024936081039,49.34675083755387,-32860100.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-23,50.9900016784668,51.650001525878906,50.83000183105469,51.38999938964844,46.24468231201172,16936700,50.816000366210936,50.89600028991699,50.628500366210936,50.4558333714803,50.967666689554854,51.002000427246095,50.99400024414062,50.651000022888184,50.41650002797444,50.93750006357829,51.32400054931641,51.30000038146973,51.14150047302246,50.86700013478597,51.382999928792316,50.592000579833986,50.6200008392334,50.279500579833986,50.05600020090739,50.54633350372315,27640760.0,22217780.0,20352555.0,19171241.666666668,17198285.833333332,60.76335886754146,0.2533627812395878,50.651000022888184,51.959432377701404,49.34256766807496,-15923400.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-24,51.16999816894531,51.88999938964844,51.150001525878906,51.52000045776367,46.36167907714844,14997400,50.8,50.89500007629395,50.66750030517578,50.425,50.9835000038147,51.05800018310547,51.002000427246095,50.69150009155273,50.38450005849202,50.955416742960615,51.37800064086914,51.32600021362305,51.191000366210936,50.83933347066243,51.40191659927368,50.592000579833986,50.663000869750974,50.33050060272217,50.024833552042644,50.5651668548584,27139700.0,21584360.0,20380325.0,19366773.333333332,17191965.0,61.897605243141015,0.2833799837618258,50.69150009155273,52.056541296570984,49.32645888653448,-926000.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-25,51.70000076293945,52.060001373291016,51.16999816894531,52.02000045776367,46.811607360839844,17091900,50.927999877929686,50.92400016784668,50.7290002822876,50.38916670481364,51.002333354949954,51.34800033569336,51.11600036621094,50.78400020599365,50.34883340199789,50.979083410898845,51.55200119018555,51.38900032043457,51.25650043487549,50.79966684977214,51.42191661198934,50.72799987792969,50.69900054931641,50.39000053405762,49.982166862487794,50.58666683832804,26956620.0,21551780.0,20524365.0,19501296.666666668,17187920.0,59.77742535107057,0.34355437338737715,50.78400020599365,52.24742636822545,49.32057404376185,16165900.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-26,52.13999938964844,53.11000061035156,51.7599983215332,53.040000915527344,47.72948455810547,17126700,51.263999938964844,51.079000091552736,50.82600021362305,50.35066668192545,51.03050003051758,51.794000244140626,51.38400039672852,50.98650016784668,50.33066673278809,51.009750080108645,51.95800094604492,51.63200035095215,51.40150051116943,50.77666683197022,51.45133326848348,51.045999908447264,50.85500030517578,50.52950038909912,49.94450016021729,50.61341683069865,16812820.0,21504590.0,20198780.0,19648065.0,17217225.0,60.835926658596364,0.4681519587744418,50.98650016784668,52.52366505110855,49.449335284584805,33292600.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-29,52.72999954223633,53.939998626708984,52.709999084472656,53.849998474121094,48.45838928222656,17514100,51.74599990844727,51.30200004577637,50.99050025939941,50.32866668701172,51.058000024159746,52.363999938964845,51.66600036621094,51.18400001525879,50.320833396911624,51.047000058492024,52.53000030517578,51.91400032043457,51.576500511169435,50.76516679128011,51.48791659673055,51.523999786376955,51.079000091552736,50.69500026702881,49.922500165303546,50.643333498636885,16733360.0,21914810.0,20379425.0,19804255.0,17274603.333333332,73.03543026155077,0.6250512744068288,51.18400001525879,53.10138199562823,49.26661803488935,50806700.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-30,53.75,53.790000915527344,52.93000030517578,53.150001525878906,47.8284797668457,14871800,52.29799957275391,51.55699996948242,51.18600025177002,50.317000007629396,51.09300003051758,52.716000366210935,51.85900039672852,51.33650016784668,50.29266675313314,51.08208341598511,52.95800018310547,52.14100036621094,51.73800048828125,50.74616680145264,51.52174994150798,51.943999481201175,51.26800003051758,50.856500244140626,49.900166829427086,50.67750015258789,16320380.0,21980570.0,20535260.0,19910535.0,17314556.666666668,62.934975250624575,0.6850147848071089,51.33650016784668,53.37237093958826,49.3006293961051,35934900.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-03-31,53.029998779296875,53.16999816894531,52.5,52.709999084472656,47.43252944946289,15826500,52.66999969482422,51.73499984741211,51.35150012969971,50.29633331298828,51.12641668319702,52.954000091552736,52.0060001373291,51.4730001449585,50.29183343251546,51.10833339691162,53.21399993896485,52.29600028991699,51.868500328063966,50.72183341979981,51.550166606903076,52.21399917602539,51.40299987792969,50.99600028991699,49.90800018310547,50.707083479563394,16486200.0,21812950.0,20556050.0,19747458.333333332,17361980.833333332,64.09859432262691,0.6890883969480655,51.4730001449585,53.49193248385817,49.45406780605882,20108400.0,0.0,0.0,0.07,0.0050344673214888225,84.9
2021-04-01,52.959999084472656,53.150001525878906,52.459999084472656,52.5099983215332,47.25254821777344,15834700,52.92199935913086,51.92499961853027,51.484000015258786,50.306833267211914,51.15350001653035,53.05199966430664,52.2,51.60150012969971,50.29733339945475,51.12541672388713,53.43199996948242,52.492000579833984,51.971500396728516,50.73066679636637,51.57191661198934,52.47199935913086,51.599999618530276,51.138000297546384,49.9151668548584,50.73141679763794,16234760.0,21595690.0,20245965.0,19672640.0,17392737.5,67.42299043729275,0.6684726373716146,51.60150012969971,53.53494230907576,49.66805795032366,4273700.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-05,52.349998474121094,53.220001220703125,52.290000915527344,52.810001373291016,47.52252197265625,16368700,52.96399917602539,52.11399955749512,51.598999977111816,50.31316655476888,51.167500019073486,53.00599975585938,52.4,51.70250015258789,50.33550008138021,51.14208339055379,53.454000091552736,52.70600051879883,52.0850004196167,50.750666809082034,51.58849995930989,52.577999877929685,51.81199989318848,51.25750026702881,49.950166893005374,50.74550015131633,16083160.0,16447990.0,19998860.0,19300043.333333332,17434078.333333332,65.34483178191533,0.6686346345687895,51.70250015258789,53.66822582967431,49.73677447550146,20642400.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-06,53.040000915527344,53.650001525878906,52.900001525878906,53.189998626708984,47.864463806152344,15614300,53.02599945068359,52.38599967956543,51.67749996185303,50.3623332341512,51.18583335876465,52.873999786376956,52.6189998626709,51.78000011444092,50.389333407084145,51.15958337783813,53.396000671386716,52.96300048828125,52.1430004119873,50.80716686248779,51.60616664886474,52.61600036621094,52.070000076293944,51.344500350952146,50.006500244140625,50.76275014877319,15703200.0,16218280.0,19525330.0,18673186.666666668,17469310.0,66.44404719524303,0.6914549587472791,51.78000011444092,53.854557178734275,49.70544305014756,36256700.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-07,53.279998779296875,53.5,53.119998931884766,53.279998779296875,47.94544982910156,10062700,52.93199920654297,52.61499938964844,51.755499839782715,50.41649990081787,51.204916667938235,52.89999923706055,52.807999801635745,51.901000022888184,50.42600002288818,51.185083357493085,53.33800048828125,53.14800033569336,52.22400035858154,50.84666684468587,51.62708330154419,52.65400009155273,52.29899978637695,51.459500312805176,50.06116689046224,50.78958346048991,14741380.0,15530880.0,18874330.0,18346331.666666668,17433455.0,66.8316554334559,0.7086338008742246,51.901000022888184,54.03117252205368,49.77082752372269,46319400.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-08,53.16999816894531,53.380001068115234,52.970001220703125,53.119998931884766,47.801475524902344,9695600,52.959999084472656,52.814999389648435,51.854999732971194,50.45899988810221,51.23091665903727,52.981999206542966,52.967999649047854,51.98500003814697,50.474666659037275,51.21008335749308,53.380001068115234,53.29700050354004,52.31150035858154,50.88866685231527,51.65116662979126,52.74800033569336,52.48099975585937,51.57200031280517,50.11150023142497,50.817250124613444,13515200.0,15000700.0,18292530.0,18186185.0,17426067.5,72.97296925765981,0.7012538882071979,51.98500003814697,54.17041011232625,49.79958996396769,36623800.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-09,53.16999816894531,53.279998779296875,52.810001373291016,53.18000030517578,47.85547637939453,10828200,53.00199890136719,52.961999130249026,51.94299964904785,50.51116650899251,51.26233329772949,53.11599960327148,53.08399963378906,52.1,50.52583332061768,51.236666679382324,53.40600051879883,53.419000244140626,52.4040002822876,50.93716684977213,51.67741661071777,52.81800079345703,52.64500007629395,51.672000312805174,50.16233361562093,50.846500142415366,12513900.0,14374330.0,17963055.0,18057676.666666668,17433288.333333332,72.06703355016256,0.6922668423835177,52.1,54.28263890272128,49.91736109727872,47452000.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-12,53.33000183105469,53.54999923706055,53.099998474121094,53.349998474121094,48.00844955444336,8565300,53.19799957275391,53.08099937438965,52.07999973297119,50.56699988047282,51.29016663233439,53.2239990234375,53.11499938964844,52.24949989318848,50.57899996439616,51.26433334350586,53.47200012207031,53.46300010681152,52.54750022888184,50.990333493550615,51.70408328374227,52.98000030517578,52.77900009155273,51.817000198364255,50.21483357747396,50.87341680526733,10953220.0,13518190.0,17511390.0,17886030.0,17391584.166666668,71.96260882585725,0.6908977362850024,52.24949989318848,54.33788777314726,50.1611120132297,56017300.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-13,53.040000915527344,53.290000915527344,52.810001373291016,53.09000015258789,47.77448272705078,11071700,53.19799957275391,53.11199951171875,52.20699977874756,50.61499989827474,51.31524998346965,53.20399932861328,53.03899955749512,52.35249996185303,50.64333330790202,51.29325002034505,53.4,53.39800033569336,52.65600032806397,51.04216683705648,51.72749996185303,52.9620002746582,52.78900032043457,51.934000205993655,50.27466691335042,50.901333491007485,10044700.0,12873950.0,17394380.0,17498831.666666668,17401095.0,66.28354030390437,0.6612109894896676,52.35249996185303,54.39022604942547,50.31477387428058,44945600.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-14,52.97999954223633,53.189998626708984,52.650001525878906,53.08000183105469,47.76548767089844,9787600,53.1379997253418,53.034999465942384,52.295999717712405,50.678666559855145,51.34099998474121,53.16399993896484,53.031999588012695,52.44549999237061,50.716333325703935,51.316833368937175,53.337999725341795,53.33800010681152,52.73950023651123,51.10900014241536,51.74891662597656,52.86800079345703,52.76100044250488,52.01450023651123,50.343333625793456,50.925166829427084,9989680.0,12365530.0,17173050.0,17255845.0,17391235.833333332,65.29414712629578,0.6296193874110259,52.44549999237061,54.434801990842125,50.45619799389909,35158000.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-15,53.130001068115234,53.65999984741211,53.119998931884766,53.33000183105469,47.99045181274414,13078100,53.130000305175784,53.04499969482422,52.38999977111816,50.75183321634928,51.36741666793823,53.20600051879883,53.0939998626709,52.55,50.7966667175293,51.344666703542075,53.39399948120117,53.387000274658206,52.8415002822876,51.18600012461344,51.77583328882853,52.89800033569336,52.82300033569336,52.113000106811526,50.42466691335042,50.953083483378094,10666180.0,12090690.0,16951820.0,16988571.666666668,17395908.333333332,63.50518366804389,0.6176360024501406,52.55,54.491675558634995,50.608324441365,48236100.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-16,53.7400016784668,53.79999923706055,53.380001068115234,53.68000030517578,48.3054084777832,17974100,53.24400100708008,53.12299995422363,52.523999786376955,50.83849989573161,51.388833363850914,53.306000518798825,53.21100006103516,52.70550003051758,50.88000005086263,51.36966670354207,53.497999572753905,53.452000045776366,52.97200031280518,51.26900011698405,51.79749994277954,53.012000274658206,52.91500053405762,52.257500076293944,50.50916690826416,50.97808348337809,12095360.0,12304630.0,16950160.0,16902876.666666668,17377449.166666668,57.65550850551216,0.6291288298044009,52.70550003051758,54.46951985214113,50.94148020889402,66210200.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-19,54.0,54.36000061035156,53.29999923706055,54.0,48.59336853027344,19352900,53.37800064086914,53.28800010681152,52.70099983215332,50.92549991607666,51.41383336385091,53.43600082397461,53.329999923706055,52.86499996185303,50.96416670481364,51.39866669972738,53.65999984741211,53.56599998474121,53.13600025177002,51.35683345794678,51.823999945322676,53.05200042724609,53.01600036621094,52.41400012969971,50.58983357747396,51.00166680018107,14252880.0,12603050.0,14525520.0,16897050.0,17426295.833333332,52.03254385874228,0.6564906635886842,52.86499996185303,54.47777126891264,51.25222865479342,85563100.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-20,53.84000015258789,54.59000015258789,53.810001373291016,54.16999816894531,48.746341705322266,14419200,53.53800048828125,53.36800003051758,52.876999855041504,51.00933322906494,51.44300003051758,53.652000427246094,53.427999877929686,53.02349987030029,51.058833312988284,51.435083357493085,53.91999969482422,53.65999984741211,53.31150016784668,51.451000150044756,51.85799996058146,53.252000427246095,53.10700035095215,52.58850021362305,50.678500239054365,51.040083471934004,14922380.0,12483540.0,14350910.0,16880698.333333332,17423985.833333332,66.13920765258206,0.6840077301607366,53.02349987030029,54.480045868663396,51.56695387193719,99982300.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-21,54.2400016784668,54.7400016784668,54.2400016784668,54.61000061035156,49.14229202270508,13866500,53.790000915527344,53.46400032043457,53.039499855041505,51.106333287556964,51.479916699727376,53.95800018310547,53.56100006103516,53.18449993133545,51.15600001017253,51.47433334986369,54.23000030517578,53.78400001525879,53.466000175476076,51.549333508809404,51.895083300272624,53.57000045776367,53.21900062561035,52.75900020599365,50.77850023905436,51.07916682561238,15738160.0,12863920.0,14197400.0,16835070.0,17423772.5,80.0633530265315,0.7328716354201319,53.18449993133545,54.59181092081165,51.77718894185925,113848800.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-22,54.470001220703125,54.869998931884766,54.31999969482422,54.439998626708984,48.98931884765625,12558900,54.05800094604492,53.59400062561035,53.20450000762939,51.19899997711182,51.52550004323324,54.17999954223633,53.69300003051758,53.33049983978272,51.24183330535889,51.52833334604899,54.47200012207031,53.932999801635745,53.61500015258789,51.64050013224284,51.942749945322674,53.810000610351565,53.35400047302246,52.91750011444092,50.87366689046224,51.13366683324178,15634320.0,13150250.0,14075475.0,16829008.333333332,17362711.666666668,80.83070285554106,0.7492420965673148,53.33049983978272,54.6108689528006,52.050130726764834,101289900.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-23,54.400001525878906,54.59000015258789,54.16999816894531,54.470001220703125,49.01630783081055,9020500,54.19000091552734,53.71700096130371,53.33950004577637,51.29083334604899,51.581083393096925,54.337999725341795,53.822000122070314,53.452999877929685,51.34083334604899,51.58208335240682,54.630000305175784,54.06399993896484,53.74150009155274,51.728333473205566,51.993666617075604,53.96800003051758,53.49000015258789,53.06750011444092,50.972666867574056,51.19091682434082,13843600.0,12969480.0,13671905.0,16625310.0,17309800.0,79.02100886851417,0.7559229542910799,53.452999877929685,54.67282028243149,52.23317947342788,110310400.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-26,54.470001220703125,54.5099983215332,53.58000183105469,53.65999984741211,48.28741455078125,11684600,54.284001159667966,53.831000900268556,53.4560001373291,51.38716672261556,51.63658339182536,54.26999969482422,53.853000259399415,53.48399982452393,51.41599998474121,51.628750006357826,54.65999984741211,54.15999984741211,53.811499977111815,51.81183344523112,52.04691661198934,54.024000549316405,53.53800048828125,53.158500289916994,51.055500221252444,51.24266684850057,12309940.0,13281410.0,13399800.0,16528405.0,17275471.666666668,57.142873706887556,0.6879272437632267,53.48399982452393,54.69107367235231,52.276925976695544,98625800.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-27,53.560001373291016,53.70000076293945,53.31999969482422,53.58000183105469,48.21542739868164,9852400,54.22800140380859,53.88300094604492,53.49750022888183,51.462666765848795,51.67666673660278,54.152000427246094,53.902000427246094,53.470499992370605,51.506499989827475,51.670083363850914,54.48199996948242,54.20099983215332,53.79950008392334,51.88816680908203,52.08649994532267,53.92600021362305,53.58900032043457,53.18900032043457,51.142333539326984,51.28500016530355,11396580.0,13159480.0,13016715.0,16381440.0,17231274.166666668,54.573218954400396,0.6204330163323917,53.470499992370605,54.66632571602382,52.27467426871739,88773400.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-28,53.97999954223633,54.04999923706055,53.439998626708984,53.59000015258789,48.224422454833984,10868100,54.1760009765625,53.983000946044925,53.50900020599365,51.557833417256674,51.71633338928223,53.94800033569336,53.95300025939942,53.492499923706056,51.59166666666667,51.705416711171466,54.34399948120117,54.28699989318848,53.8125,51.97750015258789,52.12058327992757,53.76599960327148,53.668000030517575,53.21450023651123,51.2300001780192,51.322000153859456,10796900.0,13267530.0,12816530.0,16359515.0,17194465.833333332,57.508013308795746,0.5612800487942806,53.492499923706056,54.67965726246546,52.30534258494665,99641500.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-29,53.540000915527344,54.36000061035156,53.43000030517578,54.2599983215332,48.82733917236328,15391000,53.99000091552735,54.02400093078613,53.53450031280518,51.63683344523112,51.75058339436849,53.912000274658205,54.045999908447264,53.569999885559085,51.67999998728434,51.7478333791097,54.241999816894534,54.35699996948242,53.87200012207031,52.061000188191734,52.15516662597656,53.587999725341795,53.69900016784668,53.26100025177002,51.31000016530355,51.3582501411438,11363320.0,13498820.0,12794755.0,16394035.0,17214967.5,64.43849912843208,0.5619859247552768,53.569999885559085,54.74437528000505,52.39562449111312,115032500.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-04-30,54.25,54.27000045776367,53.689998626708984,53.97999954223633,48.57537078857422,14912600,53.960000610351564,54.07500076293945,53.59900035858154,51.7251667658488,51.78800007502238,53.81399993896484,54.07599983215332,53.64349994659424,51.76683330535889,51.78566672007243,54.177999877929686,54.40400009155273,53.92800006866455,52.14733352661133,52.18899997075399,53.491999816894534,53.72999992370605,53.322500228881836,51.39366683959961,51.39450012842814,12541740.0,13192670.0,12748650.0,16438010.0,17235469.166666668,58.181843402992115,0.5337984785157914,53.64349994659424,54.71832670540604,52.56867318778244,100119900.0,0.0,0.0,0.07,0.006953304896002432,88.3
2021-05-03,54.27000045776367,54.79999923706055,54.15999984741211,54.47999954223633,49.025306701660156,10417900,53.92000045776367,54.10200080871582,53.69500045776367,51.81366678873698,51.82650006612142,53.97799987792969,54.123999786376956,53.726999855041505,51.85799999237061,51.82758337656657,54.236000061035156,54.44799995422363,54.00699996948242,52.24283351898193,52.22908328374227,53.60799942016602,53.81599998474121,53.41600017547607,51.48550014495849,51.435416793823244,12288400.0,12299170.0,12451110.0,16268351.666666666,17244827.5,66.99267279008514,0.5455171633308282,53.726999855041505,54.78857928157851,52.665420428504504,110537800.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-04,54.56999969482422,54.619998931884766,53.939998626708984,54.13999938964844,48.719356536865234,14151000,54.12200012207031,54.175000762939455,53.77150039672851,51.898166783650716,51.84375006357829,54.08999938964844,54.12099990844727,53.77449989318848,51.9328332901001,51.84066670735677,54.41999969482422,54.45099983215332,54.05549983978271,52.32350018819173,52.24041662216187,53.731999206542966,53.82899971008301,53.46800003051758,51.56333344777425,51.451000118255614,13148120.0,12272350.0,12377945.0,16291835.0,17084069.166666668,61.99092757595739,0.5213592299927967,53.77449989318848,54.81979913499709,52.72920065137986,96386800.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-05,54.13999938964844,54.2400016784668,53.709999084472656,54.0,48.59336853027344,9665900,54.15400009155273,54.16500053405762,53.814500427246095,51.96783345540364,51.856833394368486,54.17199935913086,54.05999984741211,53.81049995422363,52.00083332061767,51.84083337783814,54.45800018310547,54.40099983215332,54.09249992370606,52.39133358001709,52.24008331298828,53.7859992980957,53.77599945068359,53.497500038146974,51.63366673787435,51.46150010426839,12907680.0,11852290.0,12358105.0,16155713.333333334,16917062.5,57.77260497061531,0.48532261603813254,53.81049995422363,54.83344603574123,52.78755387270603,86720900.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-06,54.119998931884766,54.61000061035156,54.04999923706055,54.540000915527344,49.07930374145508,11572700,54.26999969482422,54.130000305175784,53.862000465393066,52.03900012969971,51.85841671625773,54.22799987792969,54.070000076293944,53.88150005340576,52.08149998982747,51.84883337020874,54.508000183105466,54.375,54.15399990081787,52.467833582560225,52.2426666577657,53.90999908447266,53.748999404907224,53.551499938964845,51.707333374023435,51.467500082651775,12144020.0,11753670.0,12451960.0,16105376.666666666,16868502.5,59.55556233723958,0.49463505573352506,53.88150005340576,54.89975950395979,52.863240602851725,98293600.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-07,54.439998626708984,54.77000045776367,54.15999984741211,54.5099983215332,49.05230712890625,10637500,54.30799942016601,54.13400001525879,53.92550048828125,52.10616677602132,51.8700000445048,54.33399963378906,54.07399978637695,53.94799995422363,52.163333320617674,51.86133337020874,54.60800018310547,54.39300003051758,54.22849998474121,52.53766689300537,52.255666669209795,54.00399932861328,53.747999572753905,53.6189998626709,51.78450005849202,51.480416742960614,11289000.0,11915370.0,12442425.0,15899911.666666666,16831945.0,56.0569830205314,0.4939008906664668,53.94799995422363,54.94689533425192,52.949104574195346,87656100.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-10,54.880001068115234,55.5,54.83000183105469,54.90999984741211,49.412254333496094,15545800,54.42999954223633,54.175,54.00300045013428,52.19066677093506,51.8835833867391,54.41999969482422,54.19899978637695,54.026000022888184,52.240166664123535,51.87350002924601,54.74800033569336,54.49200019836426,54.32600002288818,52.619500223795576,52.27233333587647,54.1379997253418,53.872999572753905,53.70550003051758,51.868333435058595,51.49658342997233,12314580.0,12301490.0,12791450.0,15793531.666666666,16857760.833333332,58.33334049304034,0.5196061435681827,54.026000022888184,55.070854051091956,52.98114599468441,103201900.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-11,55.029998779296875,55.13999938964844,54.04999923706055,54.31999969482422,48.88132858276367,12986700,54.52199935913086,54.32199974060059,54.10250034332275,52.265000089009604,51.888000043233234,54.455999755859374,54.2729995727539,54.0875,52.300666681925456,51.87741670608521,54.8520004272461,54.636000061035155,54.41849994659424,52.69100023905436,52.27666667302449,54.15999984741211,53.94599952697754,53.767499923706055,51.92933343251546,51.5030001004537,12081720.0,12614920.0,12887200.0,15791025.0,16841748.333333332,46.84095136306745,0.4867586099534762,54.0875,55.041203564493465,53.13379643550653,90215200.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-12,54.36000061035156,54.560001373291016,53.880001068115234,54.040000915527344,48.62936782836914,15836500,54.565999603271486,54.35999984741211,54.17150039672852,52.32733345031738,51.8938333829244,54.46399993896485,54.31799964904785,54.13549995422363,52.36350002288818,51.88041671117147,54.91600036621094,54.6870002746582,54.48700008392334,52.75500024159749,52.283416684468584,54.194000244140625,53.989999771118164,53.82899990081787,51.991333452860516,51.51008345286051,13315840.0,13111760.0,13189645.0,15803410.0,16854982.5,45.74470589094675,0.4331401711951486,54.13549995422363,54.964130849501636,53.30686905894563,74378700.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-13,53.970001220703125,54.779998779296875,53.83000183105469,54.5099983215332,49.05230712890625,15475800,54.53600006103515,54.40299987792969,54.21350040435791,52.3935001373291,51.89566672643026,54.45799942016602,54.342999649047854,54.194499778747556,52.436499977111815,51.896250025431314,54.95,54.729000091552734,54.543000030517575,52.826500193277994,52.289750003814696,54.150000762939456,54.02999992370606,53.86450004577637,52.057000160217285,51.52066679000855,14096460.0,13120240.0,13309530.0,15848101.666666666,16856629.166666668,50.389077191282006,0.42368802311778353,54.194499778747556,54.94610027841201,53.4428992790831,89854500.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-14,54.900001525878906,55.099998474121094,54.689998626708984,54.72999954223633,49.250282287597656,11725300,54.62800064086914,54.46800003051758,54.27150039672851,52.47250016530355,51.91575005849202,54.50199966430664,54.41799964904785,54.246999740600586,52.502499961853026,51.90958334604899,55.01599960327148,54.81199989318848,54.60799999237061,52.89733352661133,52.30533332824707,54.25600051879883,54.12999992370605,53.929999923706056,52.13466682434082,51.543500105539955,14314020.0,12801510.0,12997090.0,15831071.666666666,16811094.166666668,61.75825023433164,0.42900409538542306,54.246999740600586,54.9939537089145,53.50004577228667,101579800.0,0.0,0.0,0.06,0.006372960652591075,82.9
2021-05-17,54.84000015258789,55.02000045776367,54.5,54.63999938964844,49.16929626464844,12119800,54.62000045776367,54.525,54.31350040435791,52.54000015258789,51.929500071207684,54.44799957275391,54.433999633789064,54.278999710083006,52.577999941507976,51.92600002288818,54.91999969482422,54.83400001525879,54.640999984741214,52.967166837056475,52.32008333206177,54.19000015258789,54.16399993896484,53.98999996185303,52.21016680399577,51.55941677093506,13628820.0,12971700.0,12635435.0,15766921.666666666,16781712.5,61.62278647053312,0.42110067435864096,54.278999710083006,55.03616561522386,53.521833804942155,89460000.0,0.0,0.0,0.06,0.006372960652591075,82.9
